[rosmaster.main][INFO] 2022-03-09 22:28:11,645: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2022-03-09 22:28:11,646: Starting ROS Master Node
[rosmaster.master][INFO] 2022-03-09 22:28:13,624: +PARAM [/gazebo_gui/cfm] by /gazebo_gui
[rosmaster.master][INFO] 2022-03-09 22:28:13,625: +PARAM [/gazebo_gui/erp] by /gazebo_gui
[rosmaster.master][INFO] 2022-03-09 22:28:13,626: +PARAM [/gazebo_gui/contact_surface_layer] by /gazebo_gui
[rosmaster.master][INFO] 2022-03-09 22:28:13,627: +PARAM [/gazebo_gui/contact_max_correcting_vel] by /gazebo_gui
[rosmaster.master][INFO] 2022-03-09 22:28:13,628: +PARAM [/gazebo_gui/max_contacts] by /gazebo_gui
[rosmaster.master][INFO] 2022-03-09 22:28:14,414: +PUB [/imu] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,890: -SUB [/clock] /urdf_spawner http://ubuntu:39641/
[rosmaster.master][INFO] 2022-03-09 22:28:14,890: -PUB [/rosout] /urdf_spawner http://ubuntu:39641/
[rosmaster.master][INFO] 2022-03-09 22:28:14,890: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://ubuntu:44893
[rosmaster.master][INFO] 2022-03-09 22:28:14,890: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://ubuntu:44893
[rosmaster.master][ERROR] 2022-03-09 22:28:14,918: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2022-03-09 22:28:14,920: +PUB [/scan] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,938: +SERVICE [/camera/set_camera_info] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,953: +SERVICE [/camera/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,954: +PUB [/camera/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,956: +PUB [/camera/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,958: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:14,959: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][ERROR] 2022-03-09 22:28:14,975: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2022-03-09 22:28:14,978: +PUB [/joint_states] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,980: +PUB [/tf] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,984: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:42535/', 'http://ubuntu:43091/', 'http://ubuntu:33119/', 'http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:28:14,986: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:42535/', 'http://ubuntu:43091/', 'http://ubuntu:33119/', 'http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:28:14,989: +SUB [/cmd_vel] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:14,991: +PUB [/odom] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,061: +PUB [/camera/rgb/image_raw/compressedDepth] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,063: +SERVICE [/camera/rgb/image_raw/compressedDepth/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,064: +PUB [/camera/rgb/image_raw/compressedDepth/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,065: +PUB [/camera/rgb/image_raw/compressedDepth/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,069: +PARAM [/camera/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,071: +PARAM [/camera/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,072: +PARAM [/camera/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,073: +PARAM [/camera/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,075: +PARAM [/camera/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,076: +PARAM [/camera/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,088: +PUB [/camera/rgb/image_raw/compressed] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,091: +SERVICE [/camera/rgb/image_raw/compressed/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,092: +PUB [/camera/rgb/image_raw/compressed/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,094: +PUB [/camera/rgb/image_raw/compressed/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,098: +PARAM [/camera/rgb/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,099: +PARAM [/camera/rgb/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,100: +PARAM [/camera/rgb/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,101: +PARAM [/camera/rgb/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,102: +PARAM [/camera/rgb/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,104: +PARAM [/camera/rgb/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,112: +PUB [/camera/rgb/image_raw] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,118: +PUB [/camera/rgb/image_raw/theora] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,119: +SERVICE [/camera/rgb/image_raw/theora/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,120: +PUB [/camera/rgb/image_raw/theora/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,121: +PUB [/camera/rgb/image_raw/theora/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,126: +PARAM [/camera/rgb/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,127: +PARAM [/camera/rgb/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,128: +PARAM [/camera/rgb/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,129: +PARAM [/camera/rgb/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,130: +PARAM [/camera/rgb/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,131: +PARAM [/camera/rgb/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,132: +PARAM [/camera/rgb/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,133: +PARAM [/camera/rgb/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,135: +PUB [/camera/rgb/camera_info] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,136: +PUB [/camera/depth/points] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,137: +PUB [/camera/depth/image_raw] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,138: +PUB [/camera/depth/camera_info] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,195: +SERVICE [/xbot/controller_manager/list_controllers] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,196: +SERVICE [/xbot/controller_manager/list_controller_types] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,198: +SERVICE [/xbot/controller_manager/load_controller] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,198: +SERVICE [/xbot/controller_manager/unload_controller] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,200: +SERVICE [/xbot/controller_manager/switch_controller] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,201: +SERVICE [/xbot/controller_manager/reload_controller_libraries] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,476: +PUB [/xbot/joint_states] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,487: publisherUpdate[/xbot/joint_states] -> http://ubuntu:38273/ ['http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:28:15,489: publisherUpdate[/xbot/joint_states] -> http://ubuntu:38273/ ['http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:28:15,517: +SERVICE [/xbot/yaw_platform_position_controller/pid/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,519: +PUB [/xbot/yaw_platform_position_controller/pid/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,520: +PUB [/xbot/yaw_platform_position_controller/pid/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,529: +PARAM [/xbot/yaw_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,531: +PARAM [/xbot/yaw_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,533: +PARAM [/xbot/yaw_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,535: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,536: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,537: +PARAM [/xbot/yaw_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,539: +PARAM [/xbot/yaw_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,542: +PARAM [/xbot/yaw_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,543: +PARAM [/xbot/yaw_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,545: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,546: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,548: +PARAM [/xbot/yaw_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,551: +PARAM [/xbot/yaw_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,552: +PARAM [/xbot/yaw_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,553: +PARAM [/xbot/yaw_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,554: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,556: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,557: +PARAM [/xbot/yaw_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,560: +PARAM [/xbot/yaw_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,561: +PARAM [/xbot/yaw_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,562: +PARAM [/xbot/yaw_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,564: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,565: +PARAM [/xbot/yaw_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,567: +PARAM [/xbot/yaw_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,568: +PUB [/xbot/yaw_platform_position_controller/state] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,578: +SUB [/xbot/yaw_platform_position_controller/command] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,608: +SERVICE [/xbot/pitch_platform_position_controller/pid/set_parameters] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,611: +PUB [/xbot/pitch_platform_position_controller/pid/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,613: +PUB [/xbot/pitch_platform_position_controller/pid/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,620: +PARAM [/xbot/pitch_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,621: +PARAM [/xbot/pitch_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,622: +PARAM [/xbot/pitch_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,624: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,627: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,629: +PARAM [/xbot/pitch_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,630: +PARAM [/xbot/pitch_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,631: +PARAM [/xbot/pitch_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,632: +PARAM [/xbot/pitch_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,634: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,635: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,636: +PARAM [/xbot/pitch_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,637: +PARAM [/xbot/pitch_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,639: +PARAM [/xbot/pitch_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,640: +PARAM [/xbot/pitch_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,642: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,643: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,644: +PARAM [/xbot/pitch_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,645: +PARAM [/xbot/pitch_platform_position_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,646: +PARAM [/xbot/pitch_platform_position_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,647: +PARAM [/xbot/pitch_platform_position_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,648: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,649: +PARAM [/xbot/pitch_platform_position_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,650: +PARAM [/xbot/pitch_platform_position_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-03-09 22:28:15,651: +PUB [/xbot/pitch_platform_position_controller/state] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:28:15,657: +SUB [/xbot/pitch_platform_position_controller/command] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:19,191: -PUB [/gazebo_gui/parameter_descriptions] /gazebo_gui http://ubuntu:33119/
[rosmaster.master][INFO] 2022-03-09 22:29:19,193: -PUB [/gazebo_gui/parameter_updates] /gazebo_gui http://ubuntu:33119/
[rosmaster.master][INFO] 2022-03-09 22:29:19,195: -SERVICE [/gazebo_gui/set_parameters] /gazebo_gui rosrpc://ubuntu:41057
[rosmaster.master][INFO] 2022-03-09 22:29:19,293: -PUB [/rosout] /gazebo_gui http://ubuntu:33119/
[rosmaster.master][INFO] 2022-03-09 22:29:19,295: -SUB [/clock] /gazebo_gui http://ubuntu:33119/
[rosmaster.master][INFO] 2022-03-09 22:29:19,297: -SERVICE [/gazebo_gui/get_loggers] /gazebo_gui rosrpc://ubuntu:41057
[rosmaster.master][INFO] 2022-03-09 22:29:19,298: -SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui rosrpc://ubuntu:41057
[rosmaster.master][INFO] 2022-03-09 22:29:19,299: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:42535/', 'http://ubuntu:43091/', 'http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:29:19,300: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:42535/', 'http://ubuntu:43091/', 'http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:21,883: -PUB [/cmd_vel_mux/parameter_descriptions] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,885: -PUB [/cmd_vel_mux/parameter_updates] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,886: -SERVICE [/cmd_vel_mux/set_parameters] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:21,887: -PUB [/cmd_vel_mux/active] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,891: -PUB [/cmd_vel] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,892: -SUB [/cmd_vel_mux/input/teleop] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,894: -SUB [/cmd_vel_mux/input/safety_controller] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,896: -SUB [/cmd_vel_mux/input/avoid] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,897: -SUB [/cmd_vel_mux/input/switch] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,898: -SUB [/cmd_vel_mux/input/navi] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,899: -SUB [/xbot/pitch_platform_position_controller/command] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,904: -PUB [/rosout] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,905: -PUB [/xbot/pitch_platform_position_controller/state] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,906: -PUB [/mobile_base_nodelet_manager/bond] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,908: -PUB [/xbot/pitch_platform_position_controller/pid/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,908: publisherUpdate[/cmd_vel] -> http://ubuntu:40141/ []
[rosmaster.master][INFO] 2022-03-09 22:29:21,909: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:43091/', 'http://ubuntu:40141/']
[rosmaster.master][INFO] 2022-03-09 22:29:21,910: -SUB [/clock] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,912: publisherUpdate[/rosout] -> http://ubuntu:33211/ ['http://ubuntu:33937/', 'http://ubuntu:38273/', 'http://ubuntu:43091/', 'http://ubuntu:40141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:21,913: publisherUpdate[/cmd_vel] -> http://ubuntu:40141/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:21,913: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:33937/ ['http://ubuntu:33937/']
[rosmaster.master][INFO] 2022-03-09 22:29:21,913: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:42535/ ['http://ubuntu:33937/']
[rosmaster.master][INFO] 2022-03-09 22:29:21,916: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:33937/ ['http://ubuntu:33937/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-03-09 22:29:21,915: -PUB [/xbot/pitch_platform_position_controller/pid/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,918: -SUB [/mobile_base_nodelet_manager/bond] /mobile_base_nodelet_manager http://ubuntu:42535/
[rosmaster.master][INFO] 2022-03-09 22:29:21,917: publisherUpdate[/mobile_base_nodelet_manager/bond] -> http://ubuntu:42535/ ['http://ubuntu:33937/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2022-03-09 22:29:21,919: -SERVICE [/xbot/pitch_platform_position_controller/pid/set_parameters] /gazebo rosrpc://ubuntu:40737
[rosmaster.master][INFO] 2022-03-09 22:29:21,920: -SERVICE [/mobile_base_nodelet_manager/get_loggers] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:21,922: -SERVICE [/mobile_base_nodelet_manager/set_logger_level] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:21,924: -SERVICE [/mobile_base_nodelet_manager/load_nodelet] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:21,925: -SERVICE [/mobile_base_nodelet_manager/unload_nodelet] /mobile_base_nodelet_manager rosrpc://ubuntu:43111
[rosmaster.master][INFO] 2022-03-09 22:29:21,926: -SUB [/xbot/yaw_platform_position_controller/command] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,930: -PUB [/xbot/yaw_platform_position_controller/state] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,931: -PUB [/xbot/yaw_platform_position_controller/pid/parameter_descriptions] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,932: -PUB [/xbot/yaw_platform_position_controller/pid/parameter_updates] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,933: -SERVICE [/xbot/yaw_platform_position_controller/pid/set_parameters] /gazebo rosrpc://ubuntu:40737
[rosmaster.threadpool][ERROR] 2022-03-09 22:29:21,936: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2022-03-09 22:29:21,941: -PUB [/xbot/joint_states] /gazebo http://ubuntu:40141/
[rosmaster.master][INFO] 2022-03-09 22:29:21,944: -SUB [/clock] /xbot/spawner http://ubuntu:43091/
[rosmaster.master][INFO] 2022-03-09 22:29:21,944: -PUB [/rosout] /xbot/spawner http://ubuntu:43091/
[rosmaster.master][INFO] 2022-03-09 22:29:21,944: -SERVICE [/xbot/spawner/set_logger_level] /xbot/spawner rosrpc://ubuntu:44671
[rosmaster.master][INFO] 2022-03-09 22:29:21,944: -SERVICE [/xbot/spawner/get_loggers] /xbot/spawner rosrpc://ubuntu:44671
[rosmaster.master][INFO] 2022-03-09 22:29:22,003: -PUB [/rosout] /xbot/robot_state_publisher http://ubuntu:38273/
[rosmaster.master][INFO] 2022-03-09 22:29:22,004: -PUB [/tf] /xbot/robot_state_publisher http://ubuntu:38273/
